id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4,fingerprints_output_ECFP4,MACCS_Inv_0,MACCS_Inv_NaN,Avalon_Inv_0,Avalon_Inv_NaN,RDK4_Inv_0,RDK4_Inv_NaN,RDK4-L_Inv_0,RDK4-L_Inv_NaN,HashAP_Inv_0,HashAP_Inv_NaN,TT_Inv_0,TT_Inv_NaN,HashTT_Inv_0,HashTT_Inv_NaN,ECFP0_Inv_0,ECFP0_Inv_NaN,ECFP2_Inv_0,ECFP2_Inv_NaN,ECFP4_Inv_0,ECFP4_Inv_NaN,FCFP2_Inv_0,FCFP2_Inv_NaN,FCFP4_Inv_0,FCFP4_Inv_NaN,AEs_Inv_0,AEs_Inv_NaN,ECFP2*_Inv_0,ECFP2*_Inv_NaN,ECFP4*_Inv_0,ECFP4*_Inv_NaN,SMILES_input_canonical,SMILES_output_ECFP4_canonical,Canonical_SMILES_match_Inv_0,Canonical_SMILES_match_Inv_NaN
1,C C 1 = C ( C = C C ( = C 1 ) C ( C ) ( C ) C ) O C [C@H] ( C [NH2+] C C C O C ) O,1 13 33 51 68 80 84 94 114 118 135 149 163 204 226 227 238 269 283 351 392 394 404 414 421 422 444 484 486 518 534 589 594 632 644 646 649 655 658 682 695 722 740 743 765 767 774 794 796 807 810 811 825 840 841 871 875 971 997 1005 1044 1057 1068 1100 1153 1157 1160 1204 1220 1229 1313 1314 1317 1322 1339 1353 1355 1380 1381 1391 1417 1432 1452 1536 1567 1616 1619 1659 1663 1665 1720 1722 1724 1728 1742 1750 1836 1840 1873 1893 1901 1910 1911 1928 1948 1951 1970 2007 2012 2017 2022 2030 2037 2038,CC1=CC2=CC(=C1[NH2+]CCC[NH2+]CCOC)P(=C(C=C(C=C(C2=C(C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)OC)(OC)OCC(CC(C)(C)C)C(C)C(C)O,1 13 17 19 39 71 77 80 84 114 118 149 203 223 227 241 264 270 273 283 308 340 355 392 425 444 454 486 548 572 590 609 681 695 722 807 810 825 828 841 875 997 1005 1051 1057 1122 1153 1156 1160 1229 1314 1339 1375 1380 1381 1390 1391 1492 1519 1536 1551 1578 1601 1693 1702 1722 1787 1873 1875 1879 1910 1911 1939 1985,71.01449275362319,71.01449275362319,27.14776632302405,27.14776632302405,16.184971098265898,16.184971098265898,19.130434782608692,19.130434782608692,17.1939477303989,17.1939477303989,11.475409836065571,11.475409836065571,11.475409836065571,11.475409836065571,38.59649122807017,38.59649122807017,30.57851239669421,30.57851239669421,23.66863905325444,23.66863905325444,33.89830508474576,33.89830508474576,27.439024390243905,27.439024390243905,30.57851239669421,30.57851239669421,45.83333333333333,45.83333333333333,27.173913043478255,27.173913043478255,COCCC[NH2+]C[C@H](O)COc1ccc(C(C)(C)C)cc1C,COCC[NH2+]CCC[NH2+]c1c(C)cc2cc1P(OC)(OCC(CC(C)(C)C)C(C)C(C)O)=C(OC)C=C(C(C)(C)C)C=C(C(C)(C)C)C2=C(C(C)(C)C)C(C)(C)C,0,0.0
2,C ( C ( F ) ( F ) F ) ( C ( F ) ( F ) [18F] ) F,1 39 46 50 59 70 114 125 135 136 151 160 184 208 218 240 241 283 306 321 322 333 353 404 445 456 462 471 545 547 561 576 649 676 678 695 719 741 762 869 872 894 933 934 1006 1041 1050 1059 1081 1086 1090 1109 1121 1131 1208 1276 1320 1327 1354 1384 1385 1402 1434 1443 1453 1475 1497 1528 1565 1589 1654 1679 1756 1765 1798 1805 1825 1848 1864 1916 1928 1937 1945 1958 1959 1976 1985 2023 2031 2039,C1=CC(=C(C(=C1C(C(F)(F)F)(C(F)(F)F)OP2C#CC(=C=C2)C(C(F)(F)F)(C(F)(F)F)F)F)OC(C(C(F)(F)F)F)(F)F)C(C(F)(F)F)(F)F,1 59 87 107 114 119 136 266 270 333 419 438 456 520 548 561 576 623 632 695 699 703 840 937 966 1038 1050 1166 1294 1320 1380 1383 1392 1434 1445 1453 1481 1515 1542 1551 1648 1680 1750 1755 1821 1865 1873 1928 1974 1996 1997 2002,16.129032258064516,16.129032258064516,10.76923076923077,10.76923076923077,8.125,8.125,6.122448979591836,6.122448979591836,7.773851590106007,7.773851590106007,8.771929824561402,8.771929824561402,8.771929824561402,8.771929824561402,20.0,20.0,18.81188118811881,18.81188118811881,15.625,15.625,20.0,20.0,16.535433070866144,16.535433070866144,18.81188118811881,18.81188118811881,23.33333333333333,23.33333333333333,15.09433962264151,15.09433962264151,FC(C(F)(F)F)C(F)(F)[18F],Fc1c(C(OP2C#CC(C(F)(C(F)(F)F)C(F)(F)F)=C=C2)(C(F)(F)F)C(F)(F)F)ccc(C(F)(F)C(F)(F)F)c1OC(F)(F)C(F)C(F)(F)F,0,0.0
3,C C 1 = C C = C C = C 1 C ( C ( = O ) N C 2 C C C C 2 ) N ( C 3 = C C = C ( C = C 3 ) C ( = O ) O C ) C ( = O ) C C 4 = C C = C S 4,1 8 14 80 101 106 120 128 145 156 196 237 238 239 241 253 281 288 307 308 325 330 339 349 383 384 387 391 428 440 447 496 500 501 515 516 522 523 527 548 573 581 606 610 614 626 650 656 675 680 682 691 695 697 730 745 766 784 796 807 811 812 817 836 841 866 881 886 890 892 906 911 926 942 960 980 987 1012 1019 1022 1028 1050 1057 1088 1096 1102 1112 1149 1152 1157 1197 1199 1229 1238 1256 1259 1269 1280 1325 1330 1363 1380 1385 1391 1424 1443 1489 1493 1522 1527 1544 1561 1567 1569 1600 1604 1608 1624 1625 1634 1643 1655 1657 1661 1674 1696 1697 1700 1715 1722 1735 1750 1753 1758 1772 1773 1789 1790 1802 1811 1848 1858 1859 1864 1873 1904 1917 1922 1934 1948 1954 1985 1999 2002 2018 2020 2025,COC(=O)C1=CSOC1NC(=O)C(C2=CC=CC=C2[S+]3COC3)N(C4=CC=CC=C4)C(=O)CC5=CC=CS5,1 14 55 80 145 196 201 224 237 241 288 325 330 344 383 387 389 425 462 523 573 581 610 626 639 650 656 675 695 739 767 783 795 807 841 881 906 911 926 1019 1022 1040 1057 1088 1096 1102 1152 1199 1238 1256 1259 1276 1281 1321 1380 1434 1480 1567 1573 1594 1608 1682 1750 1790 1873 1875 1917 1985,57.53424657534247,57.53424657534247,62.68115942028986,62.68115942028986,50.27027027027027,50.27027027027027,51.93798449612403,51.93798449612403,63.02895322939867,63.02895322939867,49.0,49.0,49.0,49.0,78.04878048780488,78.04878048780488,64.04494382022472,64.04494382022472,52.55474452554745,52.55474452554745,73.80952380952381,73.80952380952381,63.28125,63.28125,64.04494382022472,64.04494382022472,64.44444444444444,64.44444444444444,51.19047619047619,51.19047619047619,COC(=O)c1ccc(N(C(=O)Cc2cccs2)C(C(=O)NC2CCCC2)c2ccccc2C)cc1,COC(=O)C1=CSOC1NC(=O)C(c1ccccc1[S+]1COC1)N(C(=O)Cc1cccs1)c1ccccc1,0,0.0
4,C C O C ( = O ) C 1 = C C = C ( C = C 1 ) N C ( = O ) C N 2 C 3 = C ( C ( C 4 C 5 C C ( C 4 S 3 ) C 6 C 5 C ( = O ) N ( C 6 = O ) C 7 = C C = C ( C = C 7 ) C ) C 8 = C C = C ( C = C 8 ) Cl ) S C 2 = O,5 41 63 80 85 89 121 129 135 137 145 147 149 162 185 191 202 216 219 222 233 235 239 294 314 348 382 394 434 461 485 489 505 524 555 561 568 584 606 620 621 622 650 670 675 686 695 699 742 746 759 768 777 786 802 807 812 816 843 853 854 857 871 872 901 910 913 924 926 935 963 967 993 994 1006 1014 1019 1024 1033 1039 1057 1070 1073 1077 1082 1084 1095 1152 1157 1176 1238 1272 1279 1284 1292 1312 1318 1330 1337 1348 1357 1362 1380 1385 1394 1402 1440 1443 1453 1457 1464 1495 1517 1518 1522 1541 1623 1659 1683 1684 1686 1697 1703 1716 1722 1750 1788 1798 1803 1806 1816 1817 1823 1825 1829 1873 1917 1920 1931 1935 1938 1951 1960 1965 1968 2022 2045,CCOC(=O)C1=C(SC(=O)N1CC(=O)NN2C(=O)C3C4CC5C3C(C2=O)C6C5C(C7=C(S6)N(C(=O)S7)NC8=CC=C(C=C8)Cl)NCO)C(=O)OCC,InvalidSMILE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,CCOC(=O)c1ccc(NC(=O)Cn2c3c(sc2=O)C(c2ccc(Cl)cc2)C2C4CC(C2S3)C2C(=O)N(c3ccc(C)cc3)C(=O)C42)cc1,InvalidSMILE,0,
5,C 1 [C@H] ( C N ( C 1 = O ) C C 2 = C C = C C = C 2 Cl ) C ( = O ) N C C C 3 = C C = C C = N 3,45 80 93 101 145 172 175 195 197 198 201 221 224 231 240 245 246 248 295 311 314 366 378 379 395 398 403 440 443 448 474 497 517 534 561 584 611 631 637 641 650 659 665 667 684 688 689 723 724 739 775 795 798 807 828 855 882 886 895 899 910 915 926 935 936 950 960 965 974 983 1009 1012 1019 1028 1039 1043 1067 1088 1089 1101 1133 1137 1152 1153 1155 1174 1193 1199 1226 1243 1306 1307 1319 1337 1344 1349 1375 1380 1452 1478 1499 1521 1558 1597 1598 1602 1606 1651 1669 1677 1683 1747 1750 1765 1781 1791 1792 1819 1820 1825 1844 1855 1866 1873 1904 1917 1932 1935 1971 1972 1984 1990 2029 2030 2037,C1C2C(=O)C(C(C1=O)N2C[NH+]=C3C=CN=C3)C(=[NH+]C4=C(C=CC=C4Cl)Cl)NCCC5=CC=CC=N5,80 101 172 197 218 231 314 359 366 370 378 398 415 448 474 535 547 561 611 650 667 719 724 807 821 828 861 926 935 937 940 974 1019 1033 1034 1037 1039 1041 1060 1088 1094 1146 1152 1153 1155 1179 1199 1243 1302 1312 1344 1380 1419 1452 1477 1505 1507 1533 1683 1695 1750 1864 1866 1873 1886 1924 1980 2047,69.56521739130434,69.56521739130434,45.81939799331104,45.81939799331104,38.57142857142858,38.57142857142858,41.83673469387755,41.83673469387755,39.6600566572238,39.6600566572238,21.0,21.0,22.22222222222222,22.22222222222222,66.66666666666666,66.66666666666666,50.0,50.0,40.65040650406504,40.65040650406504,51.89873417721519,51.89873417721519,39.516129032258064,39.516129032258064,50.0,50.0,47.91666666666667,47.91666666666667,37.2093023255814,37.2093023255814,O=C(NCCc1ccccn1)[C@@H]1CC(=O)N(Cc2ccccc2Cl)C1,O=C1C(C(NCCc2ccccn2)=[NH+]c2c(Cl)cccc2Cl)C2C(=O)CC1N2C[NH+]=C1C=CN=C1,0,0.0
6,C 1 = C C = C 2 C ( = C 1 ) C = C C = C 2 N C 3 = C ( C = C ( C = N 3 ) C ( = O ) O ) Cl,31 47 59 95 109 122 145 169 191 193 239 243 272 324 347 366 376 378 387 389 403 419 430 437 441 456 491 540 561 563 586 625 640 649 650 669 698 701 708 721 733 748 807 812 833 874 875 924 960 962 1039 1059 1062 1087 1088 1104 1112 1136 1138 1152 1199 1207 1224 1245 1256 1262 1273 1296 1340 1347 1357 1366 1380 1385 1429 1445 1452 1456 1458 1483 1498 1506 1513 1523 1535 1540 1563 1573 1667 1676 1683 1693 1694 1696 1712 1714 1728 1748 1750 1768 1808 1855 1873 1905 1917 1938 1972 1978 1987 1990 2008 2011,B1(C2=CC=CC=C2[Si]([Si]([Si]1([Si](=C)(C3=CC=CC=C3)C4=CC=CC=C4)[Si]5(C=C(C=C5)C(=O)O)C6=CC=CC=C6)(Cl)Cl)(Cl)Cl)C7=CC=C(C=C7)NC8=C(C=CC=CCC=N8)Cl)Cl,InvalidSMILE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,O=C(O)c1cnc(Nc2cccc3ccccc23)c(Cl)c1,InvalidSMILE,0,
7,C O / N = C \ C ( / C = C / C 1 = C C = C C = C 1 ) S ( = O ) ( = O ) C 2 = C C = C C = C 2,1 12 53 122 161 170 173 186 228 239 260 319 320 344 350 352 356 367 383 389 390 417 419 455 463 477 478 505 515 575 598 601 606 615 639 650 653 680 694 695 712 725 727 737 761 766 795 835 837 841 852 864 878 888 907 908 911 918 919 940 974 977 989 990 1010 1025 1044 1049 1052 1057 1062 1080 1088 1105 1115 1130 1131 1142 1163 1199 1205 1211 1234 1279 1281 1308 1353 1380 1390 1419 1422 1446 1453 1459 1476 1479 1496 1524 1552 1565 1568 1582 1624 1655 1681 1705 1723 1725 1726 1737 1750 1792 1795 1857 1858 1860 1873 1877 1892 1909 1927 1948 1959 1996 2007 2027 2028 2033,CO/N=C/C1=C(C(=C(C1C2=CC=CC=C2)C(/C(=C/C3=CC=CC=C3)/C(C=C/C4=CC=CC=C4)S(=O)(=O)C5=CC=CC=C5)S(=O)(=O)C6=CC=CC=C6)S(=O)(=O)OC)(=O)O,InvalidSMILE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,CO/N=C\C(/C=C/c1ccccc1)S(=O)(=O)c1ccccc1,InvalidSMILE,0,
8,C 1 = C C ( = O ) C 2 = C 1 C ( = O ) C = C 2,16 37 54 69 106 112 132 178 180 202 225 237 244 269 283 286 305 314 316 380 404 410 436 441 475 484 508 510 515 550 570 623 628 629 632 635 639 650 666 738 753 781 845 879 906 935 949 953 988 1018 1020 1021 1022 1062 1107 1153 1176 1188 1209 1233 1259 1268 1275 1276 1280 1286 1307 1364 1380 1393 1398 1399 1443 1480 1490 1494 1495 1514 1545 1568 1569 1582 1612 1617 1633 1642 1680 1685 1689 1750 1790 1805 1873 1884 1923 1937 1944 1948 1963 1965 1972 1987 2001 2029,C1=CC2=C3C(=C4C=CC(=C5C=CC(=C6C=CC(=O)C(=C7C=CC(=C8C=CC(=CC=C2C8=C1C=CC9=C7C(=O)N9C8=O)C=[NH+])C=C7)C=C6)C=C5)C=C4)C3=O,InvalidSMILE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,O=c1ccc2c(=O)ccc1=2,InvalidSMILE,0,
9,C C 1 = C C ( = N O 1 ) C N ( C ) C 2 = C ( C = C 3 C C C ( = O ) N C 3 = C 2 ) N,13 23 27 80 90 99 122 204 210 216 229 237 248 278 285 290 302 314 319 323 326 338 341 378 403 410 505 507 512 528 534 569 584 594 595 631 636 650 656 684 688 690 696 724 764 771 793 799 841 868 875 881 884 896 910 916 926 937 939 972 988 1000 1019 1030 1045 1057 1060 1064 1070 1094 1101 1114 1121 1122 1128 1133 1136 1163 1171 1184 1192 1198 1212 1236 1238 1245 1272 1278 1281 1338 1349 1350 1362 1380 1398 1400 1404 1443 1457 1459 1523 1525 1531 1542 1557 1575 1623 1629 1646 1665 1684 1689 1703 1722 1729 1738 1742 1751 1772 1785 1789 1804 1851 1869 1873 1910 1914 1931 1934 1938 1957 1960 1982 1994 1997 2011 2018 2033 2041 2042,CN(CC1=CC(=NO1)C2=NOC(=O)N2)C3=C4CC=CC4=C5C3OC6(N5)C7=C(C=C(N6)C8=NOC(=O)N=C8N)N,InvalidSMILE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,Cc1cc(CN(C)c2cc3c(cc2N)CCC(=O)N3)no1,InvalidSMILE,0,
10,C [N+] 1 = C N ( C 2 = C C = C C = C 2 1 ) C [C@@H] ( C O C [C@@H] 3 C C C = C C 3 ) O,1 16 29 45 75 80 84 113 118 119 156 166 171 185 192 215 223 224 227 274 275 277 313 328 329 343 373 383 408 435 450 463 522 536 561 564 579 582 597 598 601 649 668 673 674 687 695 715 738 741 746 790 796 801 806 807 815 835 870 897 904 914 923 925 926 935 943 970 971 983 1019 1053 1057 1088 1103 1105 1128 1132 1136 1147 1159 1177 1199 1280 1285 1324 1325 1328 1338 1346 1380 1385 1401 1413 1417 1427 1439 1455 1458 1464 1475 1487 1492 1500 1561 1576 1590 1595 1605 1653 1662 1667 1717 1731 1750 1754 1766 1798 1827 1833 1858 1873 1876 1891 1922 1940 1961 1971 1992 2015 2019 2023 2038,C[N+]1=CN(C2=CC=CC=C21)C#CP(=C=C3C=C(C(C(=C3)C(O)O)C(CO[P+]([O-])([O-])OCC4CCC=CC4)(O)[O-])C#C[O-])([O-])OC5CCC=CC5,1 7 29 45 75 80 84 114 119 162 163 192 208 223 227 255 313 316 328 343 371 427 430 451 463 487 563 564 565 582 597 598 616 637 643 673 674 687 695 715 749 759 761 807 863 911 920 926 935 971 983 988 1019 1057 1088 1097 1107 1128 1132 1136 1147 1199 1224 1240 1251 1270 1285 1325 1352 1373 1380 1427 1458 1475 1490 1538 1597 1636 1661 1750 1753 1798 1824 1873 1908 1909 1982 1995 2028,66.17647058823529,66.17647058823529,57.47126436781609,57.47126436781609,34.78260869565217,34.78260869565217,36.84210526315789,36.84210526315789,24.701195219123505,24.701195219123505,27.77777777777778,27.77777777777778,27.77777777777778,27.77777777777778,41.17647058823529,41.17647058823529,35.84905660377358,35.84905660377358,33.11688311688312,33.11688311688312,41.17647058823529,41.17647058823529,39.455782312925166,39.455782312925166,35.84905660377358,35.84905660377358,43.103448275862064,43.103448275862064,36.63366336633664,36.63366336633664,C[n+]1cn(C[C@H](O)COC[C@H]2CC=CCC2)c2ccccc21,C[n+]1cn(C#CP([O-])(=C=C2C=C(C#C[O-])C(C([O-])(O)CO[P+]([O-])([O-])OCC3CC=CCC3)C(C(O)O)=C2)OC2CC=CCC2)c2ccccc21,0,0.0
