id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4,fingerprints_output_ECFP4,MACCS_Inv_0,MACCS_Inv_NaN,Avalon_Inv_0,Avalon_Inv_NaN,RDK4_Inv_0,RDK4_Inv_NaN,RDK4-L_Inv_0,RDK4-L_Inv_NaN,HashAP_Inv_0,HashAP_Inv_NaN,TT_Inv_0,TT_Inv_NaN,HashTT_Inv_0,HashTT_Inv_NaN,ECFP0_Inv_0,ECFP0_Inv_NaN,ECFP2_Inv_0,ECFP2_Inv_NaN,ECFP4_Inv_0,ECFP4_Inv_NaN,FCFP2_Inv_0,FCFP2_Inv_NaN,FCFP4_Inv_0,FCFP4_Inv_NaN,AEs_Inv_0,AEs_Inv_NaN,ECFP2*_Inv_0,ECFP2*_Inv_NaN,ECFP4*_Inv_0,ECFP4*_Inv_NaN,SMILES_input_canonical,SMILES_output_ECFP4_canonical,Canonical_SMILES_match_Inv_0,Canonical_SMILES_match_Inv_NaN
1,OCCCCN1CCCC1,80 222 473 541 653 807 893 926 935 1028 1145 1422 1480 1791 1911 1998,C1CCN(C1)CCCCN2CCCCN(CCCCO)CCCCO,InvalidSMILE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,OCCCCN1CCCC1,InvalidSMILE,0,
2,N#CN(CC(N)=O)c1ccc(Cl)cc1-c1cccnn1,46 73 80 140 165 212 216 352 353 561 609 650 674 790 807 816 866 875 881 889 907 980 1043 1088 1164 1171 1190 1334 1367 1380 1384 1493 1683 1750 1838 1851 1866 1873 1898 1917 2018,C1=CC(=NN=C1)C2=C(C=CC(=C2)Cl)N(CC(=O)N)C#N,46 73 80 140 165 212 216 281 352 353 378 561 609 650 674 790 807 816 843 866 875 881 889 907 980 1043 1088 1164 1171 1190 1334 1367 1380 1384 1493 1546 1683 1750 1838 1851 1866 1873 1898 1917 2018,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,N#CN(CC(N)=O)c1ccc(Cl)cc1-c1cccnn1,N#CN(CC(N)=O)c1ccc(Cl)cc1-c1cccnn1,1,1.0
3,Cc1cc[n+](C)cc1-c1ccccc1,263 350 352 389 463 673 691 736 1003 1057 1088 1160 1199 1299 1380 1391 1530 1717 1722 1750 1860 1873,CC1=C(C=[N+](C=C1)C)C2=CC=CC=C2,222 263 350 352 389 463 482 673 691 736 1003 1057 1088 1160 1199 1299 1380 1391 1530 1717 1722 1750 1860 1873,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Cc1cc[n+](C)cc1-c1ccccc1,Cc1cc[n+](C)cc1-c1ccccc1,1,1.0
4,COC(=O)NC1CCN(C(=O)CCCCC(=O)N2CCCCC2)C1,2 16 80 194 387 433 526 650 652 678 695 739 760 807 926 935 1009 1019 1028 1057 1152 1168 1325 1480 1564 1634 1758 1911 1917 1923 1998,C1CCN(CC1)C(=O)CCCC(=O)N2CCC(C2)NC(=O)ON3CCCCC3,2 80 290 369 387 433 526 650 652 670 678 695 739 754 760 807 814 832 926 935 996 1009 1019 1028 1152 1168 1272 1325 1393 1480 1564 1634 1729 1758 1911 1917 1923 1998 2009,80.0,80.0,75.40983606557377,75.40983606557377,63.63636363636363,63.63636363636363,60.526315789473685,60.526315789473685,68.57142857142857,68.57142857142857,73.46938775510205,73.46938775510205,73.46938775510205,73.46938775510205,73.33333333333333,73.33333333333333,70.49180327868852,70.49180327868852,65.55555555555556,65.55555555555556,79.3103448275862,79.3103448275862,75.29411764705883,75.29411764705883,70.49180327868852,70.49180327868852,83.33333333333334,83.33333333333334,72.72727272727273,72.72727272727273,COC(=O)NC1CCN(C(=O)CCCCC(=O)N2CCCCC2)C1,O=C(NC1CCN(C(=O)CCCC(=O)N2CCCCC2)C1)ON1CCCCC1,0,0.0
5,COc1cccc(S(=O)(=O)NCC(=O)OC=CC2=CC=C2C(=O)Nc2ccc(OCCN3CCCC3=O)cc2)c1,13 80 102 191 198 261 263 314 317 319 322 350 359 414 502 535 562 575 627 650 658 662 664 680 694 695 707 718 727 781 798 807 835 841 875 926 935 993 1028 1034 1039 1057 1077 1088 1089 1099 1123 1138 1145 1152 1182 1249 1380 1386 1440 1452 1476 1480 1497 1536 1567 1626 1738 1750 1766 1816 1832 1873 1917 1972,COC1=CC(=CC=C1)S(=O)(=O)NCC(=O)O/C=C/N2CCCC2=O,16 80 191 198 314 317 319 322 350 493 502 535 562 564 575 627 650 662 694 695 707 781 798 807 841 875 926 935 993 1028 1039 1057 1088 1099 1138 1152 1182 1380 1386 1408 1440 1476 1480 1497 1536 1626 1738 1750 1757 1798 1873 1917 1972,84.81012658227847,84.81012658227847,75.38461538461539,75.38461538461539,63.07692307692307,63.07692307692307,58.16326530612245,58.16326530612245,51.446945337620576,51.446945337620576,43.037974683544306,43.037974683544306,43.037974683544306,43.037974683544306,60.0,60.0,58.0246913580247,58.0246913580247,50.83333333333333,50.83333333333333,60.0,60.0,57.391304347826086,57.391304347826086,56.09756097560976,56.09756097560976,75.0,75.0,58.75,58.75,COc1cccc(S(=O)(=O)NCC(=O)OC=CC2=CC=C2C(=O)Nc2ccc(OCCN3CCCC3=O)cc2)c1,COc1cccc(S(=O)(=O)NCC(=O)O/C=C/N2CCCC2=O)c1,0,0.0
6,CCCCNC(C)C(=O)N(CC)c1ccc(C#N)cc1Cl,1 46 76 80 102 212 283 294 305 307 366 460 561 591 650 667 674 782 783 790 807 822 875 881 895 932 955 1044 1057 1100 1152 1254 1380 1384 1683 1750 1911 1917 1954 1975 2016 2018,CCN(C1=C(C=C(C=C1)C#N)Cl)C(=O)C(C)NCCCC,1 46 76 80 102 212 283 294 305 307 366 460 561 591 650 667 674 782 783 790 794 807 822 875 881 895 932 955 989 1044 1057 1100 1136 1152 1254 1380 1384 1683 1750 1873 1911 1917 1954 1975 2016 2018,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,CCCCNC(C)C(=O)N(CC)c1ccc(C#N)cc1Cl,CCCCNC(C)C(=O)N(CC)c1ccc(C#N)cc1Cl,1,1.0
7,O=C1N(CCN2CCCC2)CCN1c1ccn(-c2ccc(F)c(F)c2)c1,80 92 139 216 219 233 295 314 371 531 547 650 699 732 811 872 875 935 1028 1089 1101 1145 1380 1395 1422 1441 1457 1480 1482 1539 1548 1701 1750 1755 1791 1825 1840 1873 1874 1928 1998,C1CCN(C1)CCN2CCN(C2=O)C3=CN(C=C3)C4=CC(=C(C=C4)F)F,80 92 139 216 219 233 295 314 371 464 531 547 650 699 732 811 872 875 926 935 985 1028 1089 1101 1145 1380 1395 1422 1441 1457 1480 1482 1539 1548 1701 1750 1755 1791 1825 1840 1873 1874 1928 1998,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,O=C1N(CCN2CCCC2)CCN1c1ccn(-c2ccc(F)c(F)c2)c1,O=C1N(CCN2CCCC2)CCN1c1ccn(-c2ccc(F)c(F)c2)c1,1,1.0
8,CS(=O)(=O)N1CCC(O)C1C(CC(F)(F)c1ccccc1)NC(=O)c1ccccc1,1 80 114 117 147 350 354 389 428 486 496 650 692 759 807 825 849 926 962 966 1019 1057 1088 1092 1102 1152 1183 1199 1257 1325 1380 1385 1417 1423 1453 1476 1480 1665 1742 1750 1782 1873 1917 1928 1985 2005 2011 2017,CS(=O)(=O)N1[C@@H](CC[C@@H]1O)[C@H](CC(C2=CC=CC=C2)(F)F)NC(=O)C3=CC=CC=C3,1 80 86 114 117 245 321 350 360 389 428 486 650 682 692 759 807 825 826 926 935 962 966 1019 1057 1088 1092 1102 1126 1152 1183 1199 1257 1325 1380 1385 1417 1453 1476 1529 1664 1665 1750 1873 1883 1917 1928 1985 2011 2017,88.0,88.0,80.55555555555556,80.55555555555556,83.17757009345794,83.17757009345794,85.5072463768116,85.5072463768116,73.27044025157232,73.27044025157232,58.9041095890411,58.9041095890411,58.9041095890411,58.9041095890411,100.0,100.0,87.5,87.5,76.59574468085107,76.59574468085107,100.0,100.0,95.29411764705881,95.29411764705881,87.5,87.5,81.08108108108108,81.08108108108108,66.66666666666666,66.66666666666666,CS(=O)(=O)N1CCC(O)C1C(CC(F)(F)c1ccccc1)NC(=O)c1ccccc1,CS(=O)(=O)N1[C@@H](O)CC[C@H]1[C@H](CC(F)(F)c1ccccc1)NC(=O)c1ccccc1,0,0.0
9,O=C(NCc1ccccc1)c1cc2c(Oc3ccccc3)n(c1=O)C2,48 80 193 197 255 314 322 374 389 486 504 562 638 650 805 807 813 875 903 926 935 1066 1088 1152 1199 1236 1317 1380 1489 1496 1555 1573 1617 1670 1750 1754 1820 1873 1887 1917 1946 1991,C1C2=CC(=C(N(C2)C(=O)C(=CC3=C(N1C3=O)OC4=CC=CC=C4)C(=O)NCC5=CC=CC=C5)OC6=CC=CC=C6)C(=O)NCC7=CC=CC=C7,20 80 84 87 105 124 136 179 193 197 211 255 314 322 328 389 410 414 486 531 562 638 650 676 695 783 807 813 879 926 935 961 1066 1088 1097 1152 1199 1380 1457 1485 1488 1573 1617 1631 1750 1754 1811 1873 1917 1946,77.77777777777779,77.77777777777779,65.25974025974025,65.25974025974025,13.953488372093023,13.953488372093023,14.399999999999999,14.399999999999999,31.902985074626866,31.902985074626866,28.225806451612907,28.225806451612907,28.225806451612907,28.225806451612907,50.0,50.0,41.509433962264154,41.509433962264154,36.024844720496894,36.024844720496894,37.61467889908257,37.61467889908257,31.92771084337349,31.92771084337349,41.509433962264154,41.509433962264154,60.60606060606061,60.60606060606061,43.07692307692308,43.07692307692308,O=C(NCc1ccccc1)c1cc2c(Oc3ccccc3)n(c1=O)C2,O=C(NCc1ccccc1)C1=CC2=C(Oc3ccccc3)N(CC3=CC(C(=O)NCc4ccccc4)=C(Oc4ccccc4)N(C3)C1=O)C2=O,0,0.0
10,O=C(NC(=O)N1CCCCC1)OC1C2COC1C(=O)O2,2 218 222 314 369 562 639 650 656 695 750 764 782 802 807 845 926 935 1019 1028 1049 1088 1119 1126 1152 1380 1468 1480 1565 1722 1748 1758 1819 1917 1923 1950 1982 1998 2009,C1CCN(CC1)C(=O)NC(=O)O[C@@H]2[C@H]3CO[C@@H]2C(=O)O3,2 218 222 314 369 562 639 650 656 695 750 764 782 802 807 845 926 935 941 1019 1028 1049 1088 1119 1126 1152 1380 1468 1480 1565 1722 1748 1758 1819 1917 1923 1950 1982 1998 2009,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,O=C(NC(=O)N1CCCCC1)OC1C2COC1C(=O)O2,O=C(NC(=O)N1CCCCC1)O[C@H]1[C@@H]2OC[C@H]1OC2=O,0,0.0
