id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4,fingerprints_output_ECFP4,MACCS_Inv_0,MACCS_Inv_NaN,Avalon_Inv_0,Avalon_Inv_NaN,RDK4_Inv_0,RDK4_Inv_NaN,RDK4-L_Inv_0,RDK4-L_Inv_NaN,HashAP_Inv_0,HashAP_Inv_NaN,TT_Inv_0,TT_Inv_NaN,HashTT_Inv_0,HashTT_Inv_NaN,ECFP0_Inv_0,ECFP0_Inv_NaN,ECFP2_Inv_0,ECFP2_Inv_NaN,ECFP4_Inv_0,ECFP4_Inv_NaN,FCFP2_Inv_0,FCFP2_Inv_NaN,FCFP4_Inv_0,FCFP4_Inv_NaN,AEs_Inv_0,AEs_Inv_NaN,ECFP2*_Inv_0,ECFP2*_Inv_NaN,ECFP4*_Inv_0,ECFP4*_Inv_NaN,SMILES_input_canonical,SMILES_output_ECFP4_canonical,Canonical_SMILES_match_Inv_0,Canonical_SMILES_match_Inv_NaN
1,OCCCCN1CCCC1,51 68 80 84 135 149 163 204 222 226 238 269 394 414 421 422 473 484 518 534 541 589 594 632 646 653 722 740 743 767 774 794 796 807 810 811 825 840 871 893 926 935 971 997 1028 1044 1068 1100 1145 1157 1160 1204 1220 1313 1314 1317 1322 1355 1381 1422 1432 1480 1482 1567 1616 1619 1659 1720 1728 1742 1791 1836 1840 1893 1901 1910 1911 1928 1948 1951 1998 2017 2022 2030 2037,C1CCN(C1)CCCCN2CCN(P2(=C3C=C4C=CN(P3(=C4)F)CCO)F)CCN5CCCC5,80 84 205 222 324 405 456 473 495 525 547 590 653 708 807 810 849 893 900 926 935 1028 1038 1077 1145 1266 1347 1380 1422 1441 1480 1482 1484 1523 1546 1607 1723 1791 1840 1842 1873 1911 1928 1954 1998 2037,47.45762711864407,47.45762711864407,13.928571428571429,13.928571428571429,9.022556390977442,9.022556390977442,10.989010989010989,10.989010989010989,12.149532710280374,12.149532710280374,13.924050632911392,13.924050632911392,13.924050632911392,13.924050632911392,29.411764705882355,29.411764705882355,29.411764705882355,29.411764705882355,26.732673267326735,26.732673267326735,29.411764705882355,29.411764705882355,26.732673267326735,26.732673267326735,29.411764705882355,29.411764705882355,42.30769230769231,42.30769230769231,33.33333333333333,33.33333333333333,OCCCCN1CCCC1,OCCN1C=CC2=CC(=P3(F)N(CCCCN4CCCC4)CCN3CCN3CCCC3)P1(F)=C2,0,0.0
2,N#CN(CC(N)=O)c1ccc(Cl)cc1-c1cccnn1,39 46 50 59 70 73 80 135 140 151 160 165 184 208 212 216 218 240 241 283 306 321 322 333 352 353 378 404 445 462 471 545 547 561 576 609 649 650 674 676 678 695 719 741 762 790 807 816 843 866 869 872 875 881 889 894 907 933 934 980 1006 1041 1043 1059 1081 1086 1088 1090 1109 1121 1131 1164 1171 1190 1208 1276 1320 1327 1334 1354 1367 1380 1384 1385 1402 1443 1475 1493 1497 1528 1565 1589 1654 1679 1683 1750 1756 1765 1798 1805 1825 1838 1848 1851 1864 1866 1873 1898 1916 1917 1937 1945 1958 1959 1976 1985 2018 2023 2031,C1=CC(=NN=C1)C2=C(C(=CC(=C2)Cl)C3=NN=C(C=C3)P4C=CC(=C(N)N)C=C4)ON(CC#CCCl)C#N,80 83 140 149 151 192 204 216 281 333 352 353 378 538 542 547 561 623 625 674 695 790 807 843 866 875 881 980 997 1017 1025 1043 1088 1109 1164 1171 1177 1200 1317 1318 1320 1328 1334 1367 1380 1384 1431 1493 1544 1557 1580 1629 1642 1683 1747 1750 1762 1795 1851 1864 1866 1873 1934,50.70422535211267,50.70422535211267,45.63106796116505,45.63106796116505,27.27272727272727,27.27272727272727,28.82882882882883,28.82882882882883,32.804232804232804,32.804232804232804,26.190476190476193,26.190476190476193,26.190476190476193,26.190476190476193,50.0,50.0,42.5,42.5,33.88429752066116,33.88429752066116,44.303797468354425,44.303797468354425,37.28813559322034,37.28813559322034,42.5,42.5,53.48837209302325,53.48837209302325,38.46153846153847,38.46153846153847,N#CN(CC(N)=O)c1ccc(Cl)cc1-c1cccnn1,N#CN(CC#CCCl)Oc1c(-c2cccnn2)cc(Cl)cc1-c1ccc(P2C=CC(=C(N)N)C=C2)nn1,0,0.0
3,Cc1cc[n+](C)cc1-c1ccccc1,101 106 120 128 156 238 239 253 263 281 288 307 308 339 349 350 352 384 389 391 440 447 463 496 500 501 515 516 522 523 527 614 673 680 682 691 697 730 736 745 766 784 796 811 812 817 836 866 886 892 942 980 987 1003 1012 1022 1050 1057 1088 1112 1149 1157 1160 1197 1199 1229 1269 1280 1299 1330 1363 1380 1391 1424 1443 1489 1493 1522 1527 1530 1544 1561 1569 1600 1604 1624 1625 1643 1657 1674 1696 1700 1717 1722 1735 1750 1753 1758 1772 1773 1789 1811 1848 1858 1859 1860 1864 1873 1904 1922 1934 1948 1954 2002 2018 2020 2025,CC1=C2C=CC(=C3C=CC(=C4C=CC(=C5C=CC(=C6C=CC(=CC=C7C=CC(=C2C=C1)C=[N+]7C)C=C6)C=C5)C=C4)C=C3)C8=CC=CC=C8,24 77 182 300 314 315 350 357 366 389 409 463 547 625 673 687 727 736 795 1057 1088 1160 1199 1221 1249 1326 1360 1380 1450 1485 1560 1597 1639 1722 1750 1764 1869 1873 1978,70.0,70.0,36.0,36.0,16.23931623931624,16.23931623931624,17.5,17.5,17.372881355932204,17.372881355932204,17.699115044247787,17.699115044247787,17.699115044247787,17.699115044247787,29.166666666666668,29.166666666666668,24.0,24.0,18.954248366013072,18.954248366013072,26.53061224489796,26.53061224489796,19.736842105263158,19.736842105263158,24.0,24.0,45.45454545454545,45.45454545454545,26.0,26.0,Cc1cc[n+](C)cc1-c1ccccc1,CC1=C2C=CC(c3ccccc3)=c3ccc(cc3)=c3ccc(cc3)=c3ccc(cc3)=c3ccc(cc3)=CC=c3ccc(c[n+]3C)=C2C=C1,0,0.0
4,COC(=O)NC1CCN(C(=O)CCCCC(=O)N2CCCCC2)C1,2 16 80 85 129 149 185 194 202 222 239 348 387 394 433 434 485 489 505 524 526 568 584 621 650 652 678 686 695 739 742 746 760 768 777 786 807 812 841 853 857 871 872 910 913 926 935 963 967 993 1006 1009 1019 1024 1028 1033 1057 1073 1082 1084 1095 1152 1168 1272 1325 1330 1348 1394 1402 1440 1480 1495 1517 1518 1541 1564 1623 1634 1659 1684 1703 1716 1758 1798 1806 1829 1911 1917 1923 1931 1938 1951 1960 1965 1968 1998 2009 2022 2045,COC(=O)NC1CCN(C1)C(=O)CCCC(=O)N2CCC(C2)NN3CCC(C3)NC(=O)C4=C([Se]C(=C5[Se]C=C[Se]5)[Se]4)NCO,16 80 168 194 222 231 387 399 430 433 475 484 486 526 545 645 650 652 667 670 678 687 695 739 780 793 807 814 835 841 926 928 935 996 1009 1019 1057 1073 1152 1168 1189 1192 1325 1380 1416 1439 1440 1480 1524 1564 1634 1635 1744 1758 1766 1796 1808 1873 1911 1917 1923 1950 2009,68.57142857142857,68.57142857142857,43.57798165137615,43.57798165137615,36.36363636363637,36.36363636363637,35.064935064935064,35.064935064935064,37.70053475935829,37.70053475935829,35.16483516483517,35.16483516483517,35.16483516483517,35.16483516483517,54.54545454545454,54.54545454545454,47.82608695652174,47.82608695652174,40.57971014492754,40.57971014492754,54.54545454545454,54.54545454545454,48.091603053435115,48.091603053435115,47.82608695652174,47.82608695652174,58.333333333333336,58.333333333333336,44.927536231884055,44.927536231884055,COC(=O)NC1CCN(C(=O)CCCCC(=O)N2CCCCC2)C1,COC(=O)NC1CCN(C(=O)CCCC(=O)N2CCC(NN3CCC(NC(=O)C4=C(NCO)[Se]C(=C5[Se]C=C[Se]5)[Se]4)C3)C2)C1,0,0.0
5,COc1cccc(S(=O)(=O)NCC(=O)OC=CC2=CC=C2C(=O)Nc2ccc(OCCN3CCCC3=O)cc2)c1,13 45 80 102 145 155 175 191 195 198 224 240 245 246 248 261 263 314 317 319 322 350 359 379 395 398 403 414 440 443 474 497 502 517 534 535 562 575 584 611 627 631 637 641 650 658 659 662 664 665 680 684 688 694 695 707 718 723 727 781 795 798 807 835 841 855 875 882 886 899 910 915 926 935 936 950 960 965 983 993 1009 1012 1028 1034 1039 1043 1057 1067 1077 1088 1089 1099 1101 1123 1133 1138 1145 1152 1174 1182 1193 1226 1249 1306 1307 1319 1375 1380 1386 1440 1452 1476 1478 1480 1497 1499 1521 1536 1558 1567 1602 1606 1626 1651 1669 1738 1747 1750 1766 1781 1791 1792 1816 1820 1825 1832 1844 1855 1873 1904 1917 1932 1935 1971 1972 1984 1990 2029 2030 2037,COC1=CC(=CC=C1)S(=O)(=O)CC[N+](C)(C)NN2C=CC(=C2)/C=C/C3=CC(=[NH+]C4=CC=C(C=C4)OCCN5CCCO5)C=CO3,13 80 88 102 166 201 206 282 319 322 350 365 414 464 470 474 481 562 575 584 628 650 653 656 676 694 695 707 718 765 781 787 794 835 841 875 902 913 926 935 950 957 978 1028 1034 1039 1057 1080 1088 1093 1096 1101 1123 1145 1152 1162 1174 1233 1316 1380 1452 1474 1476 1480 1536 1547 1573 1662 1667 1733 1750 1794 1832 1857 1873 1875 1892 1912 1952 1972 2016 2023 2033 2036 2039,64.35643564356435,64.35643564356435,47.51552795031056,47.51552795031056,24.074074074074073,24.074074074074073,21.73913043478261,21.73913043478261,48.20627802690583,48.20627802690583,28.333333333333332,28.333333333333332,28.333333333333332,28.333333333333332,63.46153846153846,63.46153846153846,47.82608695652174,47.82608695652174,37.85310734463277,37.85310734463277,41.66666666666667,41.66666666666667,34.065934065934066,34.065934065934066,46.55172413793103,46.55172413793103,40.625,40.625,30.327868852459016,30.327868852459016,COc1cccc(S(=O)(=O)NCC(=O)OC=CC2=CC=C2C(=O)Nc2ccc(OCCN3CCCC3=O)cc2)c1,COc1cccc(S(=O)(=O)CC[N+](C)(C)Nn2ccc(/C=C/c3cc(=[NH+]c4ccc(OCCN5CCCO5)cc4)cco3)c2)c1,0,0.0
6,CCCCNC(C)C(=O)N(CC)c1ccc(C#N)cc1Cl,1 31 46 47 59 76 80 102 109 122 145 169 191 193 212 239 243 272 283 294 305 307 366 376 387 403 419 430 437 441 460 561 586 591 625 649 650 667 669 674 698 701 721 733 748 782 783 790 807 812 822 833 875 881 895 924 932 955 960 962 1044 1057 1059 1062 1100 1152 1245 1254 1256 1262 1296 1340 1347 1366 1380 1384 1429 1445 1456 1458 1483 1498 1506 1513 1523 1563 1667 1683 1693 1694 1712 1714 1728 1748 1750 1808 1911 1917 1938 1954 1972 1975 1978 1987 2011 2016 2018,CCNC(C)NCCC[Si]1(C(=C([Si]([Si]1(C(C)C)C(C)C)(C(C)C)C(C)C)C#CC2=CC(=C(C(=C2)Cl)C(=O)C#N)Cl)C#N)C#N,1 80 102 161 163 186 189 283 294 307 324 366 419 430 440 513 561 586 599 650 667 674 681 728 782 790 803 807 840 875 878 1006 1015 1044 1057 1106 1136 1137 1152 1183 1246 1313 1372 1373 1380 1384 1490 1504 1506 1598 1683 1703 1726 1790 1841 1868 1873 1911 1917 1951,56.25,56.25,26.666666666666668,26.666666666666668,12.716763005780345,12.716763005780345,15.254237288135593,15.254237288135593,14.762741652021088,14.762741652021088,5.46875,5.46875,5.46875,5.46875,41.30434782608695,41.30434782608695,31.313131313131315,31.313131313131315,23.57142857142857,23.57142857142857,38.297872340425535,38.297872340425535,30.075187969924812,30.075187969924812,31.313131313131315,31.313131313131315,51.11111111111111,51.11111111111111,30.864197530864196,30.864197530864196,CCCCNC(C)C(=O)N(CC)c1ccc(C#N)cc1Cl,CCNC(C)NCCC[Si]1(C#N)C(C#N)=C(C#Cc2cc(Cl)c(C(=O)C#N)c(Cl)c2)[Si](C(C)C)(C(C)C)[Si]1(C(C)C)C(C)C,0,0.0
7,O=C1N(CCN2CCCC2)CCN1c1ccn(-c2ccc(F)c(F)c2)c1,12 53 80 92 122 139 161 170 173 186 216 219 228 233 239 260 295 314 320 350 352 367 371 383 390 417 419 455 463 477 478 505 515 531 547 598 601 606 615 639 650 653 680 699 712 727 732 737 766 795 811 852 864 872 875 878 888 908 911 918 919 935 974 990 1010 1025 1028 1044 1049 1052 1062 1080 1089 1101 1130 1131 1142 1145 1163 1205 1211 1234 1279 1281 1380 1395 1419 1422 1441 1446 1453 1457 1459 1479 1480 1482 1496 1524 1539 1548 1552 1565 1568 1582 1655 1681 1701 1705 1723 1725 1726 1737 1750 1755 1791 1792 1795 1825 1840 1860 1873 1874 1877 1892 1909 1927 1928 1948 1959 1996 1998 2007 2027 2028,C1CN2CN(C(=O)N2C1)CCN3CCN(C3=O)C4=CC5=C(C=C4)C(=C6N5CN(C=C6)S(=O)(=O)N7CCN(C7=O)C)N8C=CC(=C8)N9C=CC(=C9)N,45 80 92 146 171 219 233 254 285 295 314 337 350 371 385 418 438 445 448 460 464 475 537 547 569 580 629 650 682 692 732 793 811 862 875 888 926 935 948 952 971 1028 1050 1051 1057 1083 1089 1101 1145 1171 1297 1357 1380 1395 1457 1466 1476 1479 1480 1496 1548 1622 1693 1701 1733 1750 1755 1787 1825 1840 1843 1873 1874 1897 1907 1911 2003,51.76470588235295,51.76470588235295,49.87893462469734,49.87893462469734,36.734693877551024,36.734693877551024,37.3134328358209,37.3134328358209,33.586337760910816,33.586337760910816,30.555555555555557,30.555555555555557,30.555555555555557,30.555555555555557,45.28301886792453,45.28301886792453,41.284403669724774,41.284403669724774,33.939393939393945,33.939393939393945,36.283185840707965,36.283185840707965,27.74566473988439,27.74566473988439,40.0,40.0,48.78048780487805,48.78048780487805,34.44444444444444,34.44444444444444,O=C1N(CCN2CCCC2)CCN1c1ccn(-c2ccc(F)c(F)c2)c1,CN1CCN(S(=O)(=O)N2C=Cc3c(-n4ccc(-n5ccc(N)c5)c4)c4ccc(N5CCN(CCN6CN7CCCN7C6=O)C5=O)cc4n3C2)C1=O,0,0.0
8,CS(=O)(=O)N1CCC(O)C1C(CC(F)(F)c1ccccc1)NC(=O)c1ccccc1,1 16 54 69 80 106 114 117 132 147 178 180 202 237 244 269 283 286 305 350 354 380 389 404 410 428 436 441 475 484 486 496 508 510 515 550 570 623 628 629 632 635 639 650 666 692 738 753 759 781 807 825 845 849 879 881 906 926 935 949 953 962 966 988 1018 1019 1020 1021 1022 1057 1062 1088 1092 1102 1107 1152 1176 1183 1188 1199 1209 1233 1257 1259 1268 1275 1276 1280 1286 1307 1325 1364 1380 1385 1393 1398 1399 1417 1423 1443 1453 1476 1480 1490 1494 1495 1514 1545 1568 1569 1582 1612 1617 1633 1642 1665 1685 1689 1742 1750 1782 1790 1805 1873 1884 1917 1923 1928 1937 1965 1972 1985 1987 2001 2005 2011 2017,CC(C)N(C(C)C)P=C(N1CCC(C1C(CC(C2C(CCN2S(=O)(=O)C)O)NC(=O)C3=CC(=C(C(=C3)S(=O)(=O)C)S(=O)(=O)C)S(=O)(=O)C)N=N)O)O,1 38 80 105 112 117 147 226 242 275 283 350 354 389 391 392 486 496 622 623 650 680 692 707 715 725 759 763 807 819 849 875 881 926 935 966 983 1018 1019 1021 1057 1092 1102 1122 1152 1244 1257 1276 1325 1380 1385 1417 1423 1467 1476 1480 1533 1563 1662 1766 1782 1854 1873 1894 1917 1963 1999 2005,79.06976744186046,79.06976744186046,59.25925925925925,59.25925925925925,47.05882352941176,47.05882352941176,48.97959183673469,48.97959183673469,22.794117647058822,22.794117647058822,23.66412213740458,23.66412213740458,23.66412213740458,23.66412213740458,30.158730158730158,30.158730158730158,26.153846153846157,26.153846153846157,24.571428571428573,24.571428571428573,33.33333333333333,33.33333333333333,30.538922155688624,30.538922155688624,26.153846153846157,26.153846153846157,50.0,50.0,42.168674698795186,42.168674698795186,CS(=O)(=O)N1CCC(O)C1C(CC(F)(F)c1ccccc1)NC(=O)c1ccccc1,CC(C)N(P=C(O)N1CCC(O)C1C(CC(NC(=O)c1cc(S(C)(=O)=O)c(S(C)(=O)=O)c(S(C)(=O)=O)c1)C1C(O)CCN1S(C)(=O)=O)N=N)C(C)C,0,0.0
9,O=C(NCc1ccccc1)c1cc2c(Oc3ccccc3)n(c1=O)C2,13 23 27 48 80 90 99 122 193 197 204 210 216 229 237 255 278 285 290 302 314 322 323 326 338 374 389 410 486 504 505 512 528 562 594 631 636 638 650 688 690 696 764 771 793 799 805 807 813 841 868 875 884 896 903 916 926 935 937 972 1019 1030 1045 1066 1070 1088 1094 1121 1122 1128 1133 1136 1152 1192 1198 1199 1212 1236 1238 1245 1272 1278 1281 1317 1338 1349 1350 1380 1400 1404 1443 1459 1489 1496 1523 1525 1531 1555 1573 1617 1623 1629 1670 1684 1703 1729 1750 1751 1754 1772 1785 1789 1804 1820 1851 1869 1873 1887 1910 1914 1917 1931 1934 1938 1946 1957 1960 1991 1994 2011 2033 2041 2042,C1C=CCC2=C1C3C4=C(C2)N(C(=O)N(C4=O)N3CS)N5C(=O)C(=C6C5=C7CC=CCN7C6=O)C8=CC9=C(C8)C=C(C=C9CS)C(=O)NCC1=CC=CC=C1,32 40 48 80 84 147 180 186 197 229 237 255 265 296 314 363 389 404 433 440 486 504 561 583 638 650 654 725 771 807 813 875 879 908 916 926 935 1019 1029 1040 1041 1059 1066 1088 1093 1128 1152 1199 1209 1233 1236 1323 1333 1338 1349 1367 1380 1385 1422 1427 1457 1459 1461 1526 1563 1564 1573 1594 1635 1643 1648 1685 1699 1717 1750 1754 1772 1787 1803 1823 1873 1885 1917 1946 1998 2002 2040,52.0,52.0,54.78841870824054,54.78841870824054,19.305019305019304,19.305019305019304,18.71657754010695,18.71657754010695,24.393939393939394,24.393939393939394,14.606741573033707,14.606741573033707,15.909090909090908,15.909090909090908,43.63636363636363,43.63636363636363,31.666666666666664,31.666666666666664,26.666666666666668,26.666666666666668,35.04273504273504,35.04273504273504,31.79190751445087,31.79190751445087,31.666666666666664,31.666666666666664,35.18518518518518,35.18518518518518,26.21359223300971,26.21359223300971,O=C(NCc1ccccc1)c1cc2c(Oc3ccccc3)n(c1=O)C2,O=C(NCc1ccccc1)c1cc(CS)c2c(c1)CC(C1=C3C(=O)N4CC=CCC4=C3N(n3c4c5c(=O)n(c3=O)N(CS)C5C3=C(CC=CC3)C4)C1=O)=C2,0,0.0
10,O=C(NC(=O)N1CCCCC1)OC1C2COC1C(=O)O2,2 16 84 113 119 156 166 171 185 192 215 218 222 224 274 275 277 314 369 373 383 408 435 450 536 561 562 579 601 639 649 650 656 668 674 695 715 738 741 746 750 764 782 790 796 801 802 806 807 815 835 845 897 904 925 926 935 943 970 1019 1028 1049 1053 1088 1103 1105 1119 1126 1132 1152 1159 1177 1280 1324 1328 1338 1346 1380 1385 1401 1413 1417 1439 1458 1464 1468 1480 1487 1492 1500 1565 1576 1590 1595 1653 1662 1667 1717 1722 1731 1748 1754 1758 1766 1798 1819 1827 1833 1858 1876 1891 1917 1923 1940 1950 1961 1982 1998 2009 2015 2019 2023,C1CN(C(=C(C2C(=CC(=C(NC(=O)OC3C(=CC(=C(C3)C)C)C)C#C[O-])C(=O)O2)C)C4=CC(=C(C(=O)O4)C#C[O-])C)C(=C=C5C=C(C(O5)OC1)C)C)CO,80 84 129 146 156 171 177 180 213 222 231 254 314 325 361 396 401 415 418 430 443 522 552 576 608 639 650 651 656 674 695 715 738 750 758 764 802 807 875 912 926 935 950 977 1019 1028 1037 1051 1057 1088 1089 1090 1097 1119 1123 1126 1132 1152 1271 1280 1310 1326 1338 1359 1368 1380 1390 1391 1424 1458 1468 1480 1491 1506 1536 1564 1573 1576 1604 1693 1721 1722 1743 1754 1758 1798 1811 1837 1859 1873 1906 1917 1926 1932 1982,66.23376623376623,66.23376623376623,35.09316770186335,35.09316770186335,18.06167400881057,18.06167400881057,18.012422360248447,18.012422360248447,14.037854889589903,14.037854889589903,7.042253521126761,7.042253521126761,8.571428571428571,8.571428571428571,32.142857142857146,32.142857142857146,23.333333333333332,23.333333333333332,19.767441860465116,19.767441860465116,28.695652173913043,28.695652173913043,21.176470588235293,21.176470588235293,22.31404958677686,22.31404958677686,31.666666666666664,31.666666666666664,22.727272727272727,22.727272727272727,O=C(NC(=O)N1CCCCC1)OC1C2COC1C(=O)O2,CC1=C=C2C=C(C)C(OCCCN(CO)C1=C(c1cc(C)c(C#C[O-])c(=O)o1)C1OC(=O)C(=C(C#C[O-])NC(=O)OC3CC(C)=C(C)C=C3C)C=C1C)O2,0,0.0
