id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4,fingerprints_output_ECFP4,MACCS_Inv_0,MACCS_Inv_NaN,Avalon_Inv_0,Avalon_Inv_NaN,RDK4_Inv_0,RDK4_Inv_NaN,RDK4-L_Inv_0,RDK4-L_Inv_NaN,HashAP_Inv_0,HashAP_Inv_NaN,TT_Inv_0,TT_Inv_NaN,HashTT_Inv_0,HashTT_Inv_NaN,ECFP0_Inv_0,ECFP0_Inv_NaN,ECFP2_Inv_0,ECFP2_Inv_NaN,ECFP4_Inv_0,ECFP4_Inv_NaN,FCFP2_Inv_0,FCFP2_Inv_NaN,FCFP4_Inv_0,FCFP4_Inv_NaN,AEs_Inv_0,AEs_Inv_NaN,ECFP2*_Inv_0,ECFP2*_Inv_NaN,ECFP4*_Inv_0,ECFP4*_Inv_NaN,SMILES_input_canonical,SMILES_output_ECFP4_canonical,Canonical_SMILES_match_Inv_0,Canonical_SMILES_match_Inv_NaN
1,C C 1 = C ( C = C C ( = C 1 ) C ( C ) ( C ) C ) O C [C@H] ( C [NH2+] C C C O C ) O,1 13 33 51 68 80 84 94 114 118 135 149 163 204 226 238 269 283 351 392 394 404 414 421 422 444 484 486 518 534 589 594 632 644 646 655 658 695 722 740 743 767 774 794 796 807 810 811 825 840 841 871 875 971 997 1005 1044 1057 1068 1100 1153 1157 1160 1204 1220 1229 1313 1314 1317 1322 1339 1353 1355 1380 1381 1391 1417 1432 1452 1536 1567 1616 1619 1659 1663 1665 1720 1722 1724 1728 1742 1750 1836 1840 1873 1893 1901 1910 1911 1928 1948 1951 1970 2007 2012 2017 2022 2030 2037 2038,CC1=CC2=CC(=C1OCC[NH2+]CCCOC)P(=C(C3=CC4=CC(=C3)C(=C4)C(C)(C)C)C(C)(C)C)(C(=C2)C)C(C)C(C)C(C)C(C)(C)CC(C)(C)C,1 13 39 80 84 114 138 238 270 274 283 333 365 392 401 404 440 444 454 464 486 508 579 630 644 695 787 806 807 810 821 841 843 875 997 1005 1051 1054 1057 1153 1160 1229 1339 1352 1369 1380 1381 1385 1390 1391 1393 1428 1452 1515 1536 1556 1667 1677 1694 1697 1706 1722 1725 1808 1873 1879 1887 1910 1911 2037 2038,69.23076923076923,69.23076923076923,27.526132404181187,27.526132404181187,26.506024096385545,26.506024096385545,33.0188679245283,33.0188679245283,18.24,18.24,12.0,12.0,12.0,12.0,43.13725490196079,43.13725490196079,32.72727272727273,32.72727272727273,28.10457516339869,28.10457516339869,37.735849056603776,37.735849056603776,33.33333333333333,33.33333333333333,31.53153153153153,31.53153153153153,45.65217391304348,45.65217391304348,31.03448275862069,31.03448275862069,COCCC[NH2+]C[C@H](O)COc1ccc(C(C)(C)C)cc1C,COCCC[NH2+]CCOc1c(C)cc2cc1P(=C(c1cc3cc(c1)C(C(C)(C)C)=C3)C(C)(C)C)(C(C)C(C)C(C)C(C)(C)CC(C)(C)C)C(C)=C2,0,0.0
2,C ( C ( F ) ( F ) F ) ( C ( F ) ( F ) [18F] ) F,1 39 46 50 59 70 114 135 136 151 160 184 208 218 240 241 283 306 321 322 333 353 404 445 462 471 545 547 561 576 649 676 678 695 719 741 762 869 872 894 933 934 1006 1041 1050 1059 1081 1086 1090 1109 1121 1131 1208 1276 1320 1327 1354 1384 1385 1402 1443 1453 1475 1497 1528 1565 1589 1654 1679 1756 1765 1798 1805 1825 1848 1864 1916 1928 1937 1945 1958 1959 1976 1985 2023 2031,C1=CC(=C(C(C1=C(C(C(F)(F)F)F)F)(C(F)(F)F)OP2C#CP(C=C2)C(C(F)F)(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)(C(F)(F)F)F)F,1 20 58 59 97 114 136 143 192 266 322 343 345 393 458 532 547 548 576 695 699 733 751 807 897 918 1050 1060 1086 1143 1248 1257 1320 1349 1365 1380 1383 1425 1453 1483 1515 1521 1538 1593 1647 1738 1758 1803 1810 1827 1871 1873 1928 1931 1968 2044,16.666666666666664,16.666666666666664,9.523809523809524,9.523809523809524,9.62962962962963,9.62962962962963,7.6923076923076925,7.6923076923076925,7.263513513513513,7.263513513513513,2.479338842975207,2.479338842975207,2.479338842975207,2.479338842975207,20.40816326530612,20.40816326530612,18.0,18.0,14.0625,14.0625,20.40816326530612,20.40816326530612,16.8,16.8,18.0,18.0,17.647058823529413,17.647058823529413,10.16949152542373,10.16949152542373,FC(C(F)(F)F)C(F)(F)[18F],FC1=C(OC(F)(C(F)(F)F)C(F)(F)F)C(OP2C#CP(C(C(F)F)(C(F)(F)F)C(F)(F)F)C=C2)(C(F)(F)F)C(=C(F)C(F)C(F)(F)F)C=C1,0,0.0
3,C C 1 = C C = C C = C 1 C ( C ( = O ) N C 2 C C C C 2 ) N ( C 3 = C C = C ( C = C 3 ) C ( = O ) O C ) C ( = O ) C C 4 = C C = C S 4,14 80 101 106 120 128 145 156 196 237 238 239 241 253 281 288 307 308 325 330 339 349 383 384 387 391 428 440 447 496 500 501 515 516 522 523 527 573 581 606 610 614 650 656 675 680 682 691 695 697 730 745 766 784 796 807 811 812 817 836 841 866 881 886 890 892 906 911 942 960 980 987 1012 1019 1022 1028 1050 1057 1088 1096 1102 1112 1149 1152 1157 1197 1199 1229 1238 1259 1269 1280 1325 1330 1363 1380 1385 1391 1424 1443 1489 1493 1522 1527 1544 1561 1567 1569 1600 1604 1608 1624 1625 1634 1643 1655 1657 1661 1674 1696 1697 1700 1715 1722 1735 1750 1753 1758 1772 1773 1789 1790 1802 1811 1848 1858 1859 1864 1873 1904 1917 1922 1934 1948 1954 1985 1999 2002 2018 2020 2025,COC(=O)C1=CSC(=C2C(=C3SC(C(S3)NC(=O)N(C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CS6)SO[N-]2)[N-]1,14 145 177 189 193 224 241 253 288 345 383 387 389 394 444 631 649 650 656 674 675 677 695 714 730 748 807 811 833 841 881 906 965 972 1019 1057 1078 1088 1096 1152 1199 1259 1278 1359 1376 1380 1391 1443 1467 1551 1564 1567 1603 1666 1705 1711 1750 1793 1866 1870 1873 1915 1917 1953 1963 1991 2014,51.388888888888886,51.388888888888886,49.354838709677416,49.354838709677416,21.011673151750973,21.011673151750973,24.861878453038678,24.861878453038678,34.51492537313433,34.51492537313433,17.16417910447761,17.16417910447761,17.16417910447761,17.16417910447761,53.06122448979592,53.06122448979592,42.85714285714285,42.85714285714285,30.72289156626506,30.72289156626506,61.29032258064516,61.29032258064516,44.66666666666666,44.66666666666666,40.18691588785047,40.18691588785047,40.38461538461539,40.38461538461539,26.0,26.0,COC(=O)c1ccc(N(C(=O)Cc2cccs2)C(C(=O)NC2CCCC2)c2ccccc2C)cc1,COC(=O)C1=CSC(=C2[N-]OSC2=C2SC(NC(=O)N(c3ccccc3)c3ccccc3)C(c3cccs3)S2)[N-]1,0,0.0
4,C C O C ( = O ) C 1 = C C = C ( C = C 1 ) N C ( = O ) C N 2 C 3 = C ( C ( C 4 C 5 C C ( C 4 S 3 ) C 6 C 5 C ( = O ) N ( C 6 = O ) C 7 = C C = C ( C = C 7 ) C ) C 8 = C C = C ( C = C 8 ) Cl ) S C 2 = O,5 41 63 80 85 89 121 129 145 147 149 162 185 191 202 216 219 222 233 235 239 294 314 348 394 434 461 485 489 505 524 555 561 568 584 606 620 621 622 650 670 675 686 695 742 746 759 768 777 786 802 807 812 816 843 853 854 857 871 872 901 910 913 924 926 935 963 967 993 994 1006 1014 1019 1024 1033 1039 1057 1070 1073 1077 1082 1084 1095 1152 1157 1176 1238 1272 1279 1284 1292 1312 1330 1337 1348 1357 1362 1380 1394 1402 1440 1443 1453 1457 1464 1495 1517 1518 1522 1541 1623 1659 1683 1684 1686 1697 1703 1716 1722 1750 1788 1798 1803 1806 1816 1817 1823 1825 1829 1917 1920 1931 1935 1938 1951 1960 1965 1968 2022 2045,CCOC(=O)C1=C2C(=C(S1)OC3C4CC5C3SC6=C(C5C4C(=O)N(C6=O)NC7=CC=C(C=C7)Cl)SCO)N(C(=O)S2)CC(=O)NC8=CC=C(C=C8)Cl,5 41 63 80 116 117 120 131 145 147 162 174 191 216 219 222 268 294 314 320 326 341 368 382 467 484 520 524 546 555 561 622 650 670 675 695 759 766 781 802 807 811 816 825 837 843 879 901 909 926 935 951 960 1014 1019 1057 1070 1072 1077 1140 1142 1152 1238 1245 1272 1284 1292 1312 1380 1440 1442 1443 1457 1474 1531 1604 1683 1722 1746 1747 1750 1816 1817 1873 1917 1950,79.01234567901234,79.01234567901234,80.84632516703786,80.84632516703786,38.977635782747605,38.977635782747605,40.27149321266968,40.27149321266968,50.92198581560283,50.92198581560283,40.10989010989011,40.10989010989011,40.10989010989011,40.10989010989011,74.13793103448276,74.13793103448276,61.6,61.6,47.42268041237113,47.42268041237113,66.94214876033058,66.94214876033058,51.32275132275132,51.32275132275132,61.6,61.6,58.333333333333336,58.333333333333336,41.73913043478261,41.73913043478261,CCOC(=O)c1ccc(NC(=O)Cn2c3c(sc2=O)C(c2ccc(Cl)cc2)C2C4CC(C2S3)C2C(=O)N(c3ccc(C)cc3)C(=O)C42)cc1,CCOC(=O)c1sc(OC2C3CC4C2SC2=C(SCO)C4C3C(=O)N(Nc3ccc(Cl)cc3)C2=O)c2c1sc(=O)n2CC(=O)Nc1ccc(Cl)cc1,0,0.0
5,C 1 [C@H] ( C N ( C 1 = O ) C C 2 = C C = C C = C 2 Cl ) C ( = O ) N C C C 3 = C C = C C = N 3,45 80 93 101 145 172 175 195 197 198 221 224 231 240 245 246 248 295 311 314 366 378 379 395 398 403 440 443 448 474 497 517 534 561 584 611 631 637 641 650 659 665 667 684 688 689 723 724 739 775 795 798 807 828 855 882 886 899 910 915 926 935 936 950 960 965 974 983 1009 1012 1019 1028 1039 1043 1067 1088 1089 1101 1133 1137 1152 1153 1155 1174 1193 1199 1226 1243 1306 1307 1319 1344 1349 1375 1380 1452 1478 1499 1521 1558 1597 1598 1602 1606 1651 1669 1683 1747 1750 1765 1781 1791 1792 1819 1820 1825 1844 1855 1866 1873 1904 1917 1932 1935 1971 1972 1984 1990 2029 2030 2037,C1C2C(=O)C(C(C1=O)N2[NH+]=C3C=CN=C3)C(=O)NCCC4=CC=CC=C4P(N5C=CC(=C5O)[NH+]=C6C=CC=N6)N7C=CC=N7,12 43 45 75 77 80 101 172 190 197 221 231 232 247 311 314 325 359 360 365 370 378 408 415 474 535 547 552 565 575 611 614 644 647 650 653 667 689 762 807 808 813 828 861 862 876 926 935 1019 1033 1044 1060 1088 1101 1125 1146 1152 1187 1199 1243 1301 1302 1312 1315 1349 1380 1410 1472 1597 1602 1611 1631 1695 1705 1750 1761 1789 1819 1858 1866 1873 1886 1917 1978 1980 2008 2047,51.85185185185185,51.85185185185185,38.04347826086957,38.04347826086957,22.685185185185187,22.685185185185187,24.666666666666668,24.666666666666668,27.882599580712785,27.882599580712785,16.535433070866144,16.535433070866144,16.535433070866144,16.535433070866144,46.80851063829788,46.80851063829788,36.63366336633664,36.63366336633664,29.87012987012987,29.87012987012987,42.2680412371134,42.2680412371134,31.57894736842105,31.57894736842105,36.63366336633664,36.63366336633664,35.59322033898305,35.59322033898305,26.85185185185185,26.85185185185185,O=C(NCCc1ccccn1)[C@@H]1CC(=O)N(Cc2ccccc2Cl)C1,O=C(NCCc1ccccc1P(n1cccn1)n1ccc([NH+]=C2C=CC=N2)c1O)C1C(=O)C2CC(=O)C1N2[NH+]=C1C=CN=C1,0,0.0
6,C 1 = C C = C 2 C ( = C 1 ) C = C C = C 2 N C 3 = C ( C = C ( C = N 3 ) C ( = O ) O ) Cl,31 47 59 109 122 145 169 191 193 239 243 272 324 347 366 376 378 387 389 403 419 430 437 441 456 491 540 561 563 586 625 649 650 669 698 701 708 721 733 748 807 812 833 875 924 960 962 1039 1059 1062 1087 1088 1104 1138 1152 1199 1207 1224 1245 1256 1262 1296 1340 1347 1357 1366 1380 1385 1429 1445 1452 1456 1458 1483 1498 1506 1513 1523 1535 1563 1573 1667 1683 1693 1694 1696 1712 1714 1728 1748 1750 1768 1808 1855 1905 1917 1938 1972 1978 1987 1990 2008 2011,C=[Si]1(C2=CC=CC=C2[Si]([Si]1(C3=CC=CC=C3)C4=CC=CC=C4)(C5=CC=CC=C5)C6=NC=C(C=N6)NC7=C(C=C(C=N7)C(=O)O)Cl)C(=O)O,InvalidSMILE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,O=C(O)c1cnc(Nc2cccc3ccccc23)c(Cl)c1,InvalidSMILE,0,
7,C O / N = C \ C ( / C = C / C 1 = C C = C C = C 1 ) S ( = O ) ( = O ) C 2 = C C = C C = C 2,1 12 53 122 161 170 173 186 228 239 260 319 320 350 352 367 383 389 390 417 419 455 463 477 478 505 515 575 598 601 606 615 639 650 653 680 694 695 712 725 727 737 761 766 795 835 837 841 852 864 878 888 908 911 918 919 940 974 977 989 990 1010 1025 1044 1049 1052 1057 1062 1080 1088 1115 1130 1131 1142 1163 1199 1205 1211 1234 1279 1281 1308 1353 1380 1390 1419 1422 1446 1453 1459 1476 1479 1496 1524 1552 1565 1568 1582 1624 1655 1681 1705 1723 1725 1726 1737 1750 1792 1795 1857 1858 1860 1873 1877 1892 1909 1927 1948 1959 1996 2007 2027 2028 2033,CO/N=C/C1=C(C(=C(C(C1S(=O)(=O)C2=CC=CC=C2)S(=O)(=O)C3=CC=CC=C3)C4=CC=CC=C4)/C=N/OS(=O)(=O)C5=CC=CC=C5)/C=N/OS(=O)(=O)OC,30 115 186 210 317 319 350 389 408 555 575 639 650 694 695 725 736 809 841 857 864 896 989 1019 1024 1041 1057 1088 1160 1199 1235 1291 1299 1308 1379 1380 1422 1449 1476 1532 1582 1636 1708 1739 1750 1809 1826 1873 1985 2001,72.0,72.0,38.13953488372093,38.13953488372093,40.689655172413794,40.689655172413794,42.42424242424242,42.42424242424242,23.474178403755868,23.474178403755868,20.32520325203252,20.32520325203252,20.32520325203252,20.32520325203252,38.18181818181819,38.18181818181819,32.17391304347826,32.17391304347826,27.97619047619048,27.97619047619048,38.18181818181819,38.18181818181819,35.22012578616352,35.22012578616352,32.17391304347826,32.17391304347826,44.11764705882353,44.11764705882353,29.230769230769237,29.230769230769237,CO/N=C\C(/C=C/c1ccccc1)S(=O)(=O)c1ccccc1,CO/N=C/C1=C(/C=N/OS(=O)(=O)OC)C(/C=N/OS(=O)(=O)c2ccccc2)=C(c2ccccc2)C(S(=O)(=O)c2ccccc2)C1S(=O)(=O)c1ccccc1,0,0.0
8,C 1 = C C ( = O ) C 2 = C 1 C ( = O ) C = C 2,16 37 54 69 106 112 132 178 180 202 237 244 269 283 286 305 314 380 404 410 436 441 475 484 508 510 515 550 570 623 628 629 632 635 639 650 666 738 753 781 845 879 906 935 949 953 988 1018 1020 1021 1022 1062 1107 1176 1188 1209 1233 1259 1268 1275 1276 1280 1286 1307 1364 1380 1393 1398 1399 1443 1480 1490 1494 1495 1514 1545 1568 1569 1582 1612 1617 1633 1642 1680 1685 1689 1750 1790 1805 1873 1884 1923 1937 1944 1963 1965 1972 1987 2001 2029,C1=CC2=C3C(=C4C=CC(=C5C=CC(=C6C=CC(=O)C(=C7C=CC(=C8C=CC(=CC=C2C8=C1C9=C7C(=O)C(=C2)[N-]9)C8=O)C=N)C=C6)C5=O)C=C4)C3=O,InvalidSMILE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,O=c1ccc2c(=O)ccc1=2,InvalidSMILE,0,
9,C C 1 = C C ( = N O 1 ) C N ( C ) C 2 = C ( C = C 3 C C C ( = O ) N C 3 = C 2 ) N,13 23 27 80 90 99 122 204 210 216 229 237 248 278 285 290 302 314 319 323 326 338 378 410 505 507 512 528 534 569 584 594 631 636 650 656 684 688 690 696 724 764 771 793 799 841 868 875 881 884 896 910 916 926 937 939 972 988 1000 1019 1030 1045 1057 1064 1070 1094 1101 1114 1121 1122 1128 1133 1136 1163 1171 1184 1192 1198 1212 1236 1238 1245 1272 1278 1281 1338 1349 1350 1380 1398 1400 1404 1443 1457 1459 1523 1525 1531 1542 1557 1575 1623 1629 1646 1665 1684 1689 1703 1722 1729 1738 1742 1751 1772 1785 1789 1804 1851 1869 1873 1910 1914 1931 1934 1938 1957 1960 1982 1994 1997 2011 2018 2033 2041 2042,CN(CC1=CC2=C(C(=C1N)N)NC(=O)C/C=C\C2)C3=C4C(OC(O4)C5=C(NNC(=O)C5)N(C)CC6=NOC(=C6)N)OC,InvalidSMILE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,Cc1cc(CN(C)c2cc3c(cc2N)CCC(=O)N3)no1,InvalidSMILE,0,
10,C [N+] 1 = C N ( C 2 = C C = C C = C 2 1 ) C [C@@H] ( C O C [C@@H] 3 C C C = C C 3 ) O,1 16 29 45 75 80 84 113 118 119 156 166 171 185 192 215 223 224 227 274 275 277 313 328 329 343 373 383 408 435 450 463 522 536 561 564 579 582 597 598 601 649 668 673 674 687 695 715 738 741 746 790 796 801 806 807 815 835 870 897 904 914 923 925 926 935 943 970 971 983 1019 1053 1057 1088 1103 1105 1132 1136 1159 1177 1199 1280 1285 1324 1325 1328 1338 1346 1380 1385 1401 1413 1417 1427 1439 1455 1458 1464 1475 1487 1492 1500 1576 1590 1595 1605 1653 1662 1667 1717 1731 1750 1754 1766 1798 1827 1833 1858 1873 1876 1891 1922 1940 1961 1971 1992 2015 2019 2023 2038,C[N+]1=CN(C2=CC=CC=C21)C#CP(=C=C3C=C(C(C(=C3)C(CO[P+](C4CC4)([O-])[O-])O)[O-])C#C[O-])([O-])OCC5CCC(CC5)CO[P+](C)(C)C,1 29 41 45 60 80 84 118 192 223 227 283 316 343 399 430 442 463 512 563 564 565 597 616 637 671 673 674 687 695 715 749 807 859 860 863 911 920 926 935 959 983 988 1019 1057 1088 1097 1117 1132 1136 1199 1270 1285 1325 1341 1352 1356 1362 1380 1426 1458 1475 1490 1538 1603 1636 1654 1661 1671 1716 1719 1750 1770 1824 1873 1902 1909 1982 1986 1995 2028,63.888888888888886,63.888888888888886,60.0,60.0,33.10344827586207,33.10344827586207,35.0,35.0,24.25531914893617,24.25531914893617,23.853211009174316,23.853211009174316,23.853211009174316,23.853211009174316,44.89795918367347,44.89795918367347,33.9622641509434,33.9622641509434,27.38853503184713,27.38853503184713,43.43434343434344,43.43434343434344,37.93103448275862,37.93103448275862,33.9622641509434,33.9622641509434,41.07142857142857,41.07142857142857,28.71287128712871,28.71287128712871,C[n+]1cn(C[C@H](O)COC[C@H]2CC=CCC2)c2ccccc21,C[n+]1cn(C#CP([O-])(=C=C2C=C(C#C[O-])C([O-])C(C(O)CO[P+]([O-])([O-])C3CC3)=C2)OCC2CCC(CO[P+](C)(C)C)CC2)c2ccccc21,0,0.0
